match_id,SetNo,GameNo,PointNumber,is_player_on_serve,ServeNumber,serve_direction,serve_quality,return_type,rally_bucket,rally_phase,key_event,finish_type,finish_shot,macro_pattern,RallyCount,pct_service_points_won,pct_return_points_won,pct_first_serve_points_won,pct_second_serve_points_won,last_n_points_won_5,is_game_point,is_break_point,is_game_point_against,is_point_won,predicted_point_win_probability,pattern_fused_id,pattern_fused_name,tagged_pattern,point_description,next_point_pattern_hint,player_name,opponent_name,tournament,surface,match_type,round,set_score_me,set_score_opp,game_score_me,game_score_opp,point_score_me,point_score_opp,timestamp
"sess_1776434270933_4751","1","2","11","0","1","BODY","WEAK","DEEP","SHORT","ATTACK_ME","NET_APPROACH","FORCED_ERROR","VOLLEY","NET_PLAY","2","0.8","0.4","0.67","1","0.4","1","0","0","1","0.36341366171836853","6","Safe return","Serve BODY | Return DEEP | Rally ATTACK_ME | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 36.3%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","30","40","2026-04-17T14:49:19.251Z"
"sess_1776434270933_4751","1","2","12","0","1","T","AGGRESSIVE","BLOCKED","MEDIUM","ATTACK_OPP","NONE","UNFORCED_ERROR","FOREHAND","SHORT_BALL_ATTACK","6","0.8","0.5","0.67","1","0.4","0","0","0","1","0.36222711205482483","7","Neutral return","Serve T | Return BLOCKED | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 36.2%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:49:25.011Z"
"sess_1776434270933_4751","1","2","13","0","2","WIDE","SAFE","CENTRAL","SHORT","ATTACK_OPP","NONE","FORCED_ERROR","BACKHAND","SHORT_RALLY","2","0.8","0.57","0.67","1","0.6","0","1","1","0","0.5174248218536377","5","Aggressive return","Serve WIDE | Return CENTRAL | Rally ATTACK_OPP | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Aggressive return. Probabilità stimata: 51.7%.","return_pressure","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","Ad","40","2026-04-17T14:49:30.543Z"
"sess_1776434270933_4751","1","2","14","0","1","BODY","AGGRESSIVE","DEEP","MEDIUM","DEFENSE_OPP","NONE","WINNER","OTHER","MEDIUM_RALLY","6","0.8","0.5","0.67","1","0.6","0","0","0","0","0.3413158655166626","7","Neutral return","Serve BODY | Return DEEP | Rally DEFENSE_OPP | Finish WINNER","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 34.1%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:49:36.762Z"
"sess_1776434270933_4751","1","2","15","0","1","WIDE","AGGRESSIVE","CENTRAL","MEDIUM","ATTACK_OPP","INSIDE_OUT","WINNER","BACKHAND","SHORT_BALL_ATTACK","6","0.8","0.44","0.67","1","0.6","1","0","0","1","0.38661813735961914","6","Safe return","Serve WIDE | Return CENTRAL | Rally ATTACK_OPP | Finish WINNER","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 38.7%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","Ad","2026-04-17T14:49:41.780Z"
"sess_1776434270933_4751","1","2","16","0","1","WIDE","WEAK","ANGLED","SHORT","NEUTRAL","NONE","WINNER","BACKHAND","SHORT_RALLY","2","0.8","0.5","0.67","1","0.6","0","0","0","1","0.324455589056015","7","Neutral return","Serve WIDE | Return ANGLED | Rally NEUTRAL | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 32.4%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:49:47.616Z"
"sess_1776434270933_4751","1","2","17","0","1","T","AGGRESSIVE","ANGLED","LONG","DEFENSE_ME","NONE","UNFORCED_ERROR","PASSING","DEFENSE_RECOVERY","10","0.8","0.55","0.67","1","0.6","0","1","1","0","0.34600481390953064","6","Safe return","Serve T | Return ANGLED | Rally DEFENSE_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Safe return. Probabilità stimata: 34.6%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","Ad","40","2026-04-17T14:49:53.350Z"
"sess_1776434270933_4751","1","2","18","0","1","WIDE","SAFE","DEEP","SHORT","ATTACK_ME","NET_APPROACH","UNFORCED_ERROR","BACKHAND","SHORT_RALLY","2","0.8","0.5","0.67","1","0.4","0","0","0","0","0.34139591455459595","7","Neutral return","Serve WIDE | Return DEEP | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 34.1%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:49:59.038Z"
"sess_1776434270933_4751","1","2","19","0","1","BODY","SAFE","DEEP","MEDIUM","ATTACK_OPP","PASSING","UNFORCED_ERROR","PASSING","PASSING_LOB","6","0.8","0.46","0.67","1","0.4","1","0","0","1","0.38026589155197144","6","Safe return","Serve BODY | Return DEEP | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 38.0%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","Ad","2026-04-17T14:50:05.024Z"
"sess_1776434270933_4751","1","2","20","0","1","WIDE","SAFE","DEEP","SHORT","ATTACK_OPP","DROP_SHOT","FORCED_ERROR","BACKHAND","SHORT_RALLY","2","0.8","0.5","0.67","1","0.6","0","0","0","0","0.329345166683197","7","Neutral return","Serve WIDE | Return DEEP | Rally ATTACK_OPP | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 32.9%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:50:10.861Z"
"sess_1776434270933_4751","1","2","21","0","1","WIDE","AGGRESSIVE","DEEP","LONG","DEFENSE_ME","NONE","UNFORCED_ERROR","PASSING","DEFENSE_RECOVERY","10","0.8","0.47","0.67","1","0.4","1","0","0","1","0.38026589155197144","6","Safe return","Serve WIDE | Return DEEP | Rally DEFENSE_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 38.0%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","Ad","2026-04-17T14:50:16.595Z"
"sess_1776434270933_4751","1","2","22","0","1","BODY","AGGRESSIVE","DEEP","SHORT","ATTACK_ME","NONE","WINNER","BACKHAND","AGGRESSIVE_RETURN","2","0.8","0.5","0.67","1","0.4","0","0","0","1","0.34139591455459595","7","Neutral return","Serve BODY | Return DEEP | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 34.1%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","40","40","2026-04-17T14:50:22.228Z"
"sess_1776434270933_4751","1","2","23","0","2","WIDE","SAFE","DEEP","LONG","DEFENSE_ME","NONE","WINNER","PASSING","LONG_RALLY","10","0.8","0.53","0.67","1","0.6","0","1","1","1","0.5174248218536377","5","Aggressive return","Serve WIDE | Return DEEP | Rally DEFENSE_ME | Finish WINNER","Punto in risposta, rally count 10, profilo LONG, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Aggressive return. Probabilità stimata: 51.7%.","return_pressure","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","1","0","Ad","40","2026-04-17T14:50:28.064Z"
"sess_1776434270933_4751","1","3","24","1","1","T","SAFE","DEEP","MEDIUM","ATTACK_OPP","NET_APPROACH","FORCED_ERROR","BACKHAND","MEDIUM_RALLY","6","0.8","0.56","0.67","1","0.8","0","0","0","0","0.6987373232841492","3","Serve neutral / mixed","Serve T | Return DEEP | Rally ATTACK_OPP | Finish FORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 69.9%.","serve_neutral_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","0","0","2026-04-17T14:50:33.903Z"
"sess_1776434270933_4751","1","3","25","1","1","T","AGGRESSIVE","CENTRAL","MEDIUM","ATTACK_ME","NONE","WINNER","FOREHAND","SHORT_BALL_ATTACK","6","0.67","0.56","0.5","1","0.6","0","0","0","1","0.679108202457428","1","Serve safe / percentage","Serve T | Return CENTRAL | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 67.9%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","0","15","2026-04-17T14:50:39.533Z"
"sess_1776434270933_4751","1","3","26","1","2","WIDE","WEAK","SHORT","SHORT","ATTACK_ME","DROP_SHOT","WINNER","FOREHAND","SHORT_RALLY","2","0.71","0.56","0.6","1","0.8","0","0","0","1","0.5358650088310242","3","Serve neutral / mixed","Serve WIDE | Return SHORT | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 53.6%.","serve_neutral_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","15","15","2026-04-17T14:50:45.267Z"
"sess_1776434270933_4751","1","3","27","1","1","WIDE","SAFE","SHORT","SHORT","DEFENSE_ME","NONE","UNFORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.75","0.56","0.6","1","0.8","0","0","0","0","0.6987373232841492","3","Serve neutral / mixed","Serve WIDE | Return SHORT | Rally DEFENSE_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 69.9%.","serve_neutral_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","30","15","2026-04-17T14:50:50.899Z"
"sess_1776434270933_4751","1","3","28","1","2","T","SAFE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.67","0.56","0.5","1","0.6","0","0","0","1","0.5174248218536377","1","Serve safe / percentage","Serve T | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 51.7%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","30","30","2026-04-17T14:50:56.327Z"
"sess_1776434270933_4751","1","3","29","1","1","WIDE","AGGRESSIVE","CENTRAL","MEDIUM","ATTACK_ME","DROP_SHOT","FORCED_ERROR","VOLLEY","SHORT_BALL_ATTACK","6","0.7","0.56","0.5","1","0.6","1","0","0","0","0.704770565032959","1","Serve safe / percentage","Serve WIDE | Return CENTRAL | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 70.5%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","40","30","2026-04-17T14:51:02.164Z"
"sess_1776434270933_4751","1","3","30","1","2","WIDE","SAFE","BLOCKED","MEDIUM","NEUTRAL","NONE","UNFORCED_ERROR","BACKHAND","MEDIUM_RALLY","6","0.64","0.56","0.43","1","0.6","0","0","0","1","0.5083911418914795","1","Serve safe / percentage","Serve WIDE | Return BLOCKED | Rally NEUTRAL | Finish UNFORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 50.8%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","40","40","2026-04-17T14:51:07.795Z"
"sess_1776434270933_4751","1","3","31","1","2","T","AGGRESSIVE","","SHORT","NEUTRAL","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.67","0.56","0.43","1","0.6","1","0","0","1","0.5247195959091187","1","Serve safe / percentage","Serve T | Rally NEUTRAL | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 52.5%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","2","0","Ad","40","2026-04-17T14:51:13.129Z"
"sess_1776434270933_4751","1","4","32","0","2","WIDE","SAFE","ANGLED","MEDIUM","DEFENSE_ME","DROP_SHOT","WINNER","BACKHAND","MEDIUM_RALLY","6","0.69","0.56","0.43","1","0.6","0","0","0","1","0.5437240600585938","7","Neutral return","Serve WIDE | Return ANGLED | Rally DEFENSE_ME | Finish WINNER","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 54.4%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","0","0","0","2026-04-17T14:51:18.959Z"
"sess_1776434270933_4751","1","4","33","0","1","T","AGGRESSIVE","DEEP","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","VOLLEY","SHORT_RALLY","2","0.69","0.58","0.43","1","0.8","0","0","0","0","0.36341366171836853","7","Neutral return","Serve T | Return DEEP | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 36.3%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","0","15","0","2026-04-17T14:51:24.487Z"
"sess_1776434270933_4751","1","4","34","0","2","WIDE","WEAK","ANGLED","SHORT","ATTACK_OPP","DROP_SHOT","UNFORCED_ERROR","VOLLEY","SHORT_RALLY","2","0.69","0.55","0.43","1","0.6","0","0","0","0","0.5234072208404541","7","Neutral return","Serve WIDE | Return ANGLED | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 52.3%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","0","15","15","2026-04-17T14:51:30.528Z"
"sess_1776434270933_4751","1","4","35","0","1","T","SAFE","CENTRAL","MEDIUM","DEFENSE_OPP","NET_APPROACH","FORCED_ERROR","VOLLEY","MEDIUM_RALLY","6","0.69","0.52","0.43","1","0.6","0","0","0","0","0.35303783416748047","7","Neutral return","Serve T | Return CENTRAL | Rally DEFENSE_OPP | Finish FORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 35.3%.","neutral_return_build","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","0","15","30","2026-04-17T14:51:36.160Z"
"sess_1776434270933_4751","1","4","36","0","1","BODY","WEAK","DEEP","SHORT","NEUTRAL","NONE","UNFORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.69","0.5","0.43","1","0.4","1","0","0","0","0.38026589155197144","6","Safe return","Serve BODY | Return DEEP | Rally NEUTRAL | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Safe return. Probabilità stimata: 38.0%.","return_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","0","15","40","2026-04-17T14:51:41.895Z"
"sess_1776434270933_4751","1","5","37","1","1","T","SAFE","SHORT","LONG","ATTACK_OPP","LOB","UNFORCED_ERROR","PASSING","LONG_RALLY","10","0.69","0.48","0.43","1","0.2","0","0","0","0","0.6885704398155212","1","Serve safe / percentage","Serve T | Return SHORT | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 68.9%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","1","0","0","2026-04-17T14:51:47.631Z"
"sess_1776434270933_4751","1","5","38","1","2","T","AGGRESSIVE","DEEP","MEDIUM","ATTACK_OPP","INSIDE_IN","WINNER","BACKHAND","MEDIUM_RALLY","6","0.64","0.48","0.38","1","0","0","0","0","1","0.51554274559021","1","Serve safe / percentage","Serve T | Return DEEP | Rally ATTACK_OPP | Finish WINNER","Punto al servizio, rally count 6, profilo MEDIUM, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 51.6%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","1","0","15","2026-04-17T14:51:53.568Z"
"sess_1776434270933_4751","1","5","39","1","1","WIDE","AGGRESSIVE","CENTRAL","LONG","NEUTRAL","INSIDE_OUT","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.67","0.48","0.38","1","0.2","0","0","0","1","0.6885704398155212","1","Serve safe / percentage","Serve WIDE | Return CENTRAL | Rally NEUTRAL | Finish FORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 68.9%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","1","15","15","2026-04-17T14:51:59.327Z"
"sess_1776434270933_4751","1","5","40","1","1","T","WEAK","CENTRAL","MEDIUM","ATTACK_OPP","PASSING","UNFORCED_ERROR","PASSING","PASSING_LOB","6","0.69","0.48","0.44","1","0.4","0","0","0","0","0.6958996057510376","1","Serve safe / percentage","Serve T | Return CENTRAL | Rally ATTACK_OPP | Finish UNFORCED_ERROR","Punto al servizio, rally count 6, profilo MEDIUM, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 69.6%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","1","30","15","2026-04-17T14:52:06.133Z"
"sess_1776434270933_4751","1","5","41","1","2","BODY","WEAK","","SHORT","ATTACK_ME","NONE","WINNER","BACKHAND","SERVE_DOMINANT","2","0.65","0.48","0.4","1","0.4","0","0","0","1","0.5234072208404541","1","Serve safe / percentage","Serve BODY | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 52.3%.","serve_plus_one_safe","J. Sinner","D. Medvedev","BNP Paribas Open","Clay","BO3","F","0","0","3","1","30","30","2026-04-17T14:52:11.488Z"
