match_id,SetNo,GameNo,PointNumber,is_player_on_serve,ServeNumber,serve_direction,serve_quality,return_type,rally_bucket,rally_phase,key_event,finish_type,finish_shot,macro_pattern,RallyCount,pct_service_points_won,pct_return_points_won,pct_first_serve_points_won,pct_second_serve_points_won,last_n_points_won_5,is_game_point,is_break_point,is_game_point_against,is_point_won,predicted_point_win_probability,pattern_fused_id,pattern_fused_name,tagged_pattern,point_description,next_point_pattern_hint,player_name,opponent_name,tournament,surface,match_type,round,set_score_me,set_score_opp,game_score_me,game_score_opp,point_score_me,point_score_opp,timestamp
"sess_1776252782268_731","1","1","11","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.5","0.33","0.5","0.48","0.4","0","0","0","1","0.09913890808820724","1","Serve safe / percentage","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 9.9%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","30","30","2026-04-15T15:04:55.775Z"
"sess_1776252782268_731","1","1","12","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.6","0.33","0.6","0.48","0.6","1","0","0","1","0.2073788344860077","3","Serve neutral / mixed","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 20.7%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","0","1","40","30","2026-04-15T15:06:07.178Z"
"sess_1776252782268_731","1","1","13","0","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.67","0.33","0.67","0.48","0.6","0","0","0","1","0.31180498003959656","7","Neutral return","Return AGGRESSIVE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 31.2%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","0","0","2026-04-15T15:07:15.041Z"
"sess_1776252782268_731","1","1","14","0","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.67","0.43","0.67","0.48","0.6","0","0","0","0","0.45851150155067444","7","Neutral return","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 45.9%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","15","0","2026-04-15T15:09:15.567Z"
"sess_1776252782268_731","1","1","15","0","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.67","0.38","0.67","0.48","0.6","0","0","0","0","0.38294655084609985","7","Neutral return","Serve T | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 38.3%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","15","15","2026-04-15T15:10:15.370Z"
"sess_1776252782268_731","1","1","16","0","1","WIDE","AGGRESSIVE","SHORT","SHORT","ATTACK_ME","NET_APPROACH","WINNER","VOLLEY","NET_PLAY","2","0.67","0.33","0.67","0.48","0.6","0","0","0","0","0.31180498003959656","7","Neutral return","Serve WIDE | Return SHORT | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 31.2%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","15","30","2026-04-15T15:11:12.070Z"
"sess_1776252782268_731","1","1","17","0","1","","","DEEP","SHORT","DEFENSE_ME","NONE","FORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.67","0.3","0.67","0.48","0.4","1","0","0","1","0.5280249118804932","7","Neutral return","Return DEEP | Rally DEFENSE_ME | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Neutral return. Probabilità stimata: 52.8%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","15","40","2026-04-15T15:12:45.696Z"
"sess_1776252782268_731","1","1","18","0","ACE","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.67","0.36","0.67","0.48","0.4","1","0","0","0","0.5299991369247437","7","Neutral return","Serve T | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Neutral return. Probabilità stimata: 53.0%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","1","30","40","2026-04-15T15:17:49.419Z"
"sess_1776252782268_731","1","1","19","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.67","0.33","0.67","0.48","0.2","0","0","0","1","0.06771902740001678","1","Serve safe / percentage","Serve T | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento COLD, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 6.8%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","2","0","0","2026-04-15T15:23:52.330Z"
"sess_1776252782268_731","1","1","20","1","ACE","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.71","0.33","0.71","0.48","0.4","0","0","0","1","0.3563728630542755","3","Serve neutral / mixed","Serve T | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 35.6%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","2","15","0","2026-04-15T17:00:28.740Z"
"sess_1776252782268_731","1","1","21","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.75","0.33","0.75","0.48","0.6","0","0","0","0","0.2710306644439697","3","Serve neutral / mixed","Return AGGRESSIVE | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 27.1%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","2","30","0","2026-04-15T17:26:04.674Z"
"sess_1776252782268_731","1","1","22","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.67","0.33","0.67","0.48","0.6","0","0","0","1","0.21598398685455322","3","Serve neutral / mixed","Return AGGRESSIVE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 21.6%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","2","30","15","2026-04-15T17:27:53.526Z"
"sess_1776252782268_731","1","1","23","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.7","0.33","0.7","0.48","0.6","1","0","0","1","0.26400184631347656","3","Serve neutral / mixed","Return AGGRESSIVE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_FOR. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 26.4%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","1","2","40","15","2026-04-15T17:27:54.857Z"
"sess_1776252782268_731","1","1","24","0","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.73","0.33","0.73","0.48","0.8","0","0","0","1","0.74009108543396","7","Neutral return","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 74.0%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","2","2","0","0","2026-04-15T17:27:56.394Z"
"sess_1776252782268_731","1","1","25","0","1","","","","MEDIUM","NEUTRAL","NONE","UNFORCED_ERROR","FOREHAND","MEDIUM_RALLY","6","0.73","0.38","0.73","0.48","0.8","0","0","0","1","0.7581644058227539","7","Neutral return","Rally NEUTRAL | Finish UNFORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 75.8%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","2","2","15","0","2026-04-15T17:27:58.039Z"
"sess_1776252782268_731","1","1","26","0","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","WINNER","FOREHAND","AGGRESSIVE_RETURN","2","0.73","0.43","0.73","0.48","0.8","0","0","0","0","0.8315487504005432","7","Neutral return","Return AGGRESSIVE | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 83.2%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","2","2","30","0","2026-04-15T17:27:59.566Z"
"sess_1776252782268_731","1","1","27","0","1","","","","LONG","NEUTRAL","NONE","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.73","0.4","0.73","0.48","0.8","0","0","0","1","0.6610329151153564","7","Neutral return","Rally NEUTRAL | Finish FORCED_ERROR","Punto in risposta, rally count 10, profilo LONG, momento HOT, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 66.1%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","2","2","30","15","2026-04-15T17:28:00.899Z"
"sess_1776252782268_731","1","1","28","0","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","WINNER","FOREHAND","AGGRESSIVE_RETURN","2","0.73","0.44","0.73","0.48","0.8","0","1","1","1","0.9148530960083008","5","Aggressive return","Return AGGRESSIVE | Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento HOT, pressione GAME_POINT_AGAINST. Pattern prevalente: Aggressive return. Probabilità stimata: 91.5%.","return_pressure","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","2","2","40","15","2026-04-15T17:28:02.333Z"
"sess_1776252782268_731","1","1","29","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.73","0.47","0.73","0.48","0.8","0","0","0","1","0.7529454827308655","2","Serve aggressive","Return AGGRESSIVE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve aggressive. Probabilità stimata: 75.3%.","serve_plus_one_aggressive","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","0","0","2026-04-15T17:28:03.868Z"
"sess_1776252782268_731","1","1","30","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","FORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.75","0.47","0.75","0.48","0.8","0","0","0","1","0.7695281505584717","2","Serve aggressive","Serve T | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve aggressive. Probabilità stimata: 77.0%.","serve_plus_one_aggressive","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","15","0","2026-04-15T17:28:05.302Z"
"sess_1776252782268_731","1","1","31","1","1","","","","LONG","NEUTRAL","NONE","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.77","0.47","0.77","0.48","0.8","0","0","0","0","0.9419403672218323","2","Serve aggressive","Rally NEUTRAL | Finish FORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve aggressive. Probabilità stimata: 94.2%.","serve_plus_one_aggressive","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","30","0","2026-04-15T17:28:06.633Z"
"sess_1776252782268_731","1","1","32","1","1","","","","SHORT","ATTACK_ME","NONE","WINNER","FOREHAND","SHORT_RALLY","2","0.71","0.47","0.71","0.48","0.8","0","0","0","0","0.7433910369873047","2","Serve aggressive","Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve aggressive. Probabilità stimata: 74.3%.","serve_plus_one_aggressive","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","30","15","2026-04-15T17:28:07.964Z"
"sess_1776252782268_731","1","1","33","1","1","","","","LONG","NEUTRAL","NONE","FORCED_ERROR","BACKHAND","LONG_RALLY","10","0.67","0.47","0.67","0.48","0.6","0","0","0","0","0.645844578742981","3","Serve neutral / mixed","Rally NEUTRAL | Finish FORCED_ERROR","Punto al servizio, rally count 10, profilo LONG, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 64.6%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","30","30","2026-04-15T17:28:09.501Z"
"sess_1776252782268_731","1","1","34","1","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.63","0.47","0.63","0.48","0.4","0","1","1","0","0.31096625328063965","1","Serve safe / percentage","Return AGGRESSIVE | Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 31.1%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","2","30","40","2026-04-15T17:28:10.834Z"
"sess_1776252782268_731","1","1","35","0","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","FORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.59","0.47","0.59","0.48","0.2","0","0","0","1","0.25863778591156006","6","Safe return","Serve T | Rally ATTACK_ME | Finish FORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento COLD, pressione NEUTRAL. Pattern prevalente: Safe return. Probabilità stimata: 25.9%.","return_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","3","0","0","2026-04-15T17:28:12.202Z"
"sess_1776252782268_731","1","1","36","0","1","","","","MEDIUM","NEUTRAL","NONE","FORCED_ERROR","FOREHAND","MEDIUM_RALLY","6","0.59","0.5","0.59","0.48","0.2","0","0","0","1","0.15208984911441803","6","Safe return","Rally NEUTRAL | Finish FORCED_ERROR","Punto in risposta, rally count 6, profilo MEDIUM, momento COLD, pressione NEUTRAL. Pattern prevalente: Safe return. Probabilità stimata: 15.2%.","return_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","3","15","0","2026-04-15T17:28:13.596Z"
"sess_1776252782268_731","1","1","37","0","1","","","","SHORT","ATTACK_ME","NONE","WINNER","FOREHAND","SHORT_RALLY","2","0.59","0.53","0.59","0.48","0.4","0","0","0","1","0.6911693811416626","7","Neutral return","Rally ATTACK_ME | Finish WINNER","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione NEUTRAL. Pattern prevalente: Neutral return. Probabilità stimata: 69.1%.","neutral_return_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","3","30","0","2026-04-15T17:28:15.030Z"
"sess_1776252782268_731","1","1","38","0","1","","","AGGRESSIVE","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","AGGRESSIVE_RETURN","2","0.59","0.55","0.59","0.48","0.6","0","1","1","1","0.6698088645935059","5","Aggressive return","Return AGGRESSIVE | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto in risposta, rally count 2, profilo SHORT, momento NEUTRAL, pressione GAME_POINT_AGAINST. Pattern prevalente: Aggressive return. Probabilità stimata: 67.0%.","return_pressure","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","3","3","40","0","2026-04-15T17:28:16.361Z"
"sess_1776252782268_731","1","1","39","1","1","","","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.59","0.57","0.59","0.48","0.8","0","0","0","0","0.6703869700431824","1","Serve safe / percentage","Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 67.0%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","4","3","0","0","2026-04-15T17:28:17.807Z"
"sess_1776252782268_731","1","1","40","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","WINNER","SERVE","SERVE_DOMINANT","2","0.56","0.57","0.56","0.48","0.8","0","0","0","1","0.6522427797317505","1","Serve safe / percentage","Serve T | Rally ATTACK_ME | Finish WINNER","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 65.2%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","4","3","0","15","2026-04-15T17:28:19.228Z"
"sess_1776252782268_731","1","1","41","1","1","","AGGRESSIVE","","SHORT","ATTACK_ME","NONE","UNFORCED_ERROR","SERVE","SERVE_DOMINANT","2","0.58","0.57","0.58","0.48","0.8","0","0","0","1","0.6522427797317505","1","Serve safe / percentage","Serve T | Rally ATTACK_ME | Finish UNFORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve safe / percentage. Probabilità stimata: 65.2%.","serve_plus_one_safe","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","4","3","15","15","2026-04-15T17:28:20.639Z"
"sess_1776252782268_731","1","1","42","1","1","","","","SHORT","ATTACK_ME","NONE","FORCED_ERROR","FOREHAND","SHORT_RALLY","2","0.6","0.57","0.6","0.48","0.8","0","0","0","0","0.67559814453125","3","Serve neutral / mixed","Rally ATTACK_ME | Finish FORCED_ERROR","Punto al servizio, rally count 2, profilo SHORT, momento HOT, pressione NEUTRAL. Pattern prevalente: Serve neutral / mixed. Probabilità stimata: 67.6%.","serve_neutral_build","M. Bellucci (ITA)","J. Forejtek (CZE)","Oeiras Open 3","Clay","BO3","16F","0","0","4","3","30","15","2026-04-15T17:28:22.115Z"
